Bacteria	Country	Region	Code	Year	Aminoglycosides_r_percentage	Carbapenems_r_percentage	Fluoroquinolones_r_percentage	Third-generation_cephalosporins_r_percentage	R_multi	DDD_sys_commun	per_cap_US	GDP_total	GDP_health	Out_pocket_exp	income_pc	rural_pop	HDI	ctrl_corrup	GOV_effect	rule_law	total_pop
Escherichia_coli	Austria	Central	AT	2008	0.065392354	0.00166044	0.229243697	0.074123989	0.024365482	13.2868	5037	51708.76575	9.73	18.24393272	49110	42.034	0.884	1.843034983	1.780839682	1.922994852	8321496
Escherichia_coli	Austria	Central	AT	2009	0.059351816	0.001425178	0.204892966	0.075471698	0.020545239	13.6297	4909	47963.1794	10.23	18.05128604	49000	42.317	0.886	1.703024626	1.666579604	1.784890175	8343323
Escherichia_coli	Austria	Central	AT	2010	0.062199313	0.00040568	0.208888889	0.072553046	0.019070735	13.1338	4796	46858.04327	10.22	18.60162616	49610	42.601	0.895	1.585461736	1.841762662	1.800300002	8363404
Escherichia_coli	Austria	Central	AT	2011	0.072680905	0.000368732	0.222643896	0.091455696	0.024719101	12.6683	5161	51374.95841	10.03	18.73956323	50590	42.885	0.897	1.43189621	1.617761374	1.801554561	8391643
Escherichia_coli	Austria	Central	AT	2012	0.062668828	0.000598802	0.205540166	0.086522911	0.023229779	12.1885	4966	48567.69529	10.2	18.67409199	50060	42.853	0.899	1.389730573	1.57587254	1.858178735	8429991
Escherichia_coli	Austria	Central	AT	2013	0.071673918	0.000234907	0.219677495	0.098491773	0.031235322	14.1696	5234	50716.70871	10.29	19.17125136	50700	42.664	0.896	1.55079484	1.588477135	1.851382136	8479823
Escherichia_coli	Austria	Central	AT	2014	0.070884469	0.000217391	0.198190435	0.093690652	0.026036016	12.0866	5386	51717.49594	10.37	19.09817606	50370	42.474	0.904	1.474734902	1.572585702	1.952464104	8546356
Escherichia_coli	Austria	Central	AT	2015	0.06981982	0.000210084	0.200291181	0.096734694	0.029258098	12.0588	4611	44178.04738	10.37	19.09111291	47450	42.285	0.906	1.519275665	1.47912693	1.855246663	8642699
Escherichia_coli	Austria	Central	AT	2016	0.078125	0.00019478	0.198370595	0.100056958	0.035148042	11.4237	4719	45237.80509	10.42	19.30112839	46220	42.095	0.909	1.548537016	1.511904955	1.814966559	8736668
Escherichia_coli	Austria	Central	AT	2017	0.077096653	0.000191314	0.204583566	0.096315071	0.032735161	11.9188	4940	47549.07904	10.4	19.2032665	45150	41.906	0.912	1.526028633	1.461260676	1.81247282	8797566
Escherichia_coli	Austria	Central	AT	2018	0.082264957	0.000718907	0.218524388	0.102080395	0.036441586	10.4153	4940	51525.04643	10.4	19.2032665	49400	41.703	0.914	1.59649229	1.453342438	1.874770164	8840521
Escherichia_coli	Belgium	Western	BE	2008	0.043521266	0	0.168429003	0.041873669	0.002024291	22.6763	4540	48106.89292	9.34	18.43404472	46470	2.445	0.899	1.374890208	1.389755607	1.345494866	10709973
Escherichia_coli	Belgium	Western	BE	2009	0.072803347	0	0.199468085	0.064536341	0.016170213	22.1649	4567	44583.54481	10.14	18.16453636	46840	2.397	0.899	1.460205913	1.571341515	1.384072661	10796493
Escherichia_coli	Belgium	Western	BE	2010	0.056186869	0	0.215488215	0.051741803	0.009603073	23.1055	4450	44141.87814	9.97	18.17270666	46950	2.349	0.903	1.527498484	1.575025916	1.393127918	10895586
Escherichia_coli	Belgium	Western	BE	2011	0.071154517	0	0.215271908	0.060476788	0.01613469	23.6027	4856	47348.52502	10.14	18.17521751	46400	2.302	0.904	1.575072408	1.656355858	1.418425918	11038264
Escherichia_coli	Belgium	Western	BE	2012	0.072757475	0.000242777	0.221621622	0.068830852	0.019679787	23.9409	4615	44673.11588	10.27	17.73408204	47100	2.256	0.905	1.608068228	1.602476358	1.427129149	11106932
Escherichia_coli	Belgium	Western	BE	2013	0.073436083	0.000471032	0.229516168	0.079980252	0.026768642	22.5706	4850	46744.66254	10.37	18.03226322	47880	2.211	0.908	1.673882127	1.607339144	1.43843472	11159407
Escherichia_coli	Belgium	Western	BE	2014	0.088508557	0.000382555	0.267025779	0.097430407	0.039119804	22.3619	4944	47700.54036	10.41	17.49034077	47800	2.167	0.91	1.573291898	1.381594181	1.52343905	11209057
Escherichia_coli	Belgium	Western	BE	2015	0.083552056	0	0.26588694	0.096799074	0.034573304	22.751	4171	40991.80814	10.28	17.53991246	45540	2.124	0.913	1.57330668	1.438440561	1.463494301	11274196
Escherichia_coli	Belgium	Western	BE	2016	0.084024007	0.000520156	0.245459263	0.104896976	0.038043478	22.531	4279	41998.33575	10.3	17.86475033	43440	2.081	0.915	1.638705134	1.326213479	1.390964746	11331422
Escherichia_coli	Belgium	Western	BE	2017	0.080923322	0.000214041	0.238019169	0.097388699	0.034794157	21.1439	4507	44288.50804	10.34	17.63822287	42750	2.039	0.917	1.497134089	1.181692719	1.3434273	11375158
Escherichia_coli	Belgium	Western	BE	2018	0.074045003	0.000646412	0.218000475	0.090223945	0.030716724	20.7657	4507	47491.32326	10.34	17.63822287	45940	1.999	0.919	1.510498047	1.171748161	1.367054224	11427054
Escherichia_coli	Bulgaria	Eastern	BG	2008	0.306122449	0	0.315068493	0.292517007	0.198630137	17.4905	455.5	7265.735497	6.29	42.6291883	6070	28.378	0.771	-0.254679352	-0.047309104	-0.107263453	7492561
Escherichia_coli	Bulgaria	Eastern	BG	2009	0.171875	0.006622517	0.279792746	0.191709845	0.068421053	15.9105	459.3	6984.965976	6.61	44.36734319	6670	28.037	0.774	-0.212567106	0.166158289	-0.038340408	7444443
Escherichia_coli	Bulgaria	Eastern	BG	2010	0.146666667	0	0.331125828	0.248366013	0.074324324	15.8428	484.8	6809.898984	7.11	43.14134419	6940	27.698	0.779	-0.185103625	0.114835203	-0.069240548	7395599
Escherichia_coli	Bulgaria	Eastern	BG	2011	0.176136364	0	0.301675978	0.229050279	0.102272727	16.9587	555.9	7806.348652	7.13	44.46372688	7220	27.362	0.782	-0.220316142	0.110085554	-0.111741245	7348328
Escherichia_coli	Bulgaria	Eastern	BG	2012	0.264840183	0.02617801	0.340807175	0.381165919	0.159817352	16.1092	558.6	7393.189177	7.59	47.74680734	7430	27.025	0.786	-0.227857694	0.141888097	-0.085204966	7305888
Escherichia_coli	Bulgaria	Eastern	BG	2013	0.310160428	0.028409091	0.374331551	0.395721925	0.187165775	17.2952	600.3	7651.817881	7.87	47.10148871	7590	26.687	0.792	-0.267288208	0.157344475	-0.102405354	7265115
Escherichia_coli	Bulgaria	Eastern	BG	2014	0.291005291	0.005076142	0.386046512	0.403669725	0.20212766	18.6023	666.4	7874.260904	8.5	45.8127737	7740	26.349	0.797	-0.246874854	0.0787379	-0.046017233	7223938
Escherichia_coli	Bulgaria	Eastern	BG	2015	0.197802198	0	0.352941176	0.385365854	0.126373626	18.8214	572	7053.603706	8.2	47.66826928	7450	26.01	0.807	-0.264645517	0.208683118	-0.097004414	7177991
Escherichia_coli	Bulgaria	Eastern	BG	2016	0.347619048	0.008928571	0.421940928	0.415966387	0.220588235	17.6417	612.5	7545.790332	8.23	47.95404673	7430	25.671	0.812	-0.168443292	0.295897067	-0.061471604	7127822
Escherichia_coli	Bulgaria	Eastern	BG	2017	0.362445415	0	0.421052632	0.412955466	0.248908297	18.9446	663.7	8331.058025	8.1	46.55256867	7640	25.331	0.813	-0.161115259	0.260194153	-0.040922999	7075947
Escherichia_coli	Bulgaria	Eastern	BG	2018	0.283636364	0.01369863	0.417808219	0.386986301	0.196363636	19.3704	663.7	9423.558612	8.1	46.55256867	8910	24.992	0.816	-0.151538402	0.271875739	-0.02981348	7025037
Escherichia_coli	Croatia	Southern	HR	2008	0.051422319	0	0.149890591	0.038293217	0.010940919	20.7704	1259	16309.43901	7.7	14.51390833	14270	45.181	0.805	-0.010580561	0.569998205	0.086383566	4309705
Escherichia_coli	Croatia	Southern	HR	2009	0.092703375	0	0.202242739	0.102029685	0.047354199	17.39575	905.75	13621.19403	6.81	11.12463251	13485	44.1855	0.826	0.127946284	0.570652277	0.26862859	4247039
Escherichia_coli	Croatia	Southern	HR	2010	0.06370876	0.003440367	0.170091324	0.087301587	0.025258324	17.1814	1126	13923.62858	8.1	13.95677775	14070	44.845	0.811	0.059268434	0.622320652	0.201946497	4295427
Escherichia_coli	Croatia	Southern	HR	2011	0.071060762	0	0.202731092	0.095625636	0.02342918	16.5239	1132	14566.63847	7.79	12.05216944	14000	44.678	0.817	0.063671045	0.561252236	0.217892975	4280622
Escherichia_coli	Croatia	Southern	HR	2012	0.069922309	0	0.170403587	0.07615894	0.027118644	18.2616	1030	13238.10193	7.79	11.47245094	13420	44.494	0.82	0.009865428	0.706691682	0.245607689	4267558
Escherichia_coli	Croatia	Southern	HR	2013	0.076771654	0	0.201754386	0.0875	0.034895314	17.6101	889.9	13642.19366	6.52	8.831276745	13550	44.294	0.825	0.12422023	0.701186359	0.291649491	4255689
Escherichia_coli	Croatia	Southern	HR	2014	0.108635097	0	0.200559701	0.108433735	0.059813084	17.7681	909.4	13600.19439	6.7	11.2752825	13260	44.077	0.827	0.219041422	0.692963302	0.319685102	4238389
Escherichia_coli	Croatia	Southern	HR	2015	0.126984127	0	0.239884393	0.125239006	0.069	18.0325	795.5	11782.89908	6.79	10.94434559	12970	43.845	0.83	0.24522607	0.513849258	0.200354069	4203604
Escherichia_coli	Croatia	Southern	HR	2016	0.156767283	0	0.27857829	0.147368421	0.093841642	17.0664	840.9	12360.48382	6.83	10.97398251	12380	43.597	0.832	0.20333077	0.494286805	0.409176141	4174349
Escherichia_coli	Croatia	Southern	HR	2017	0.166377816	0	0.28173913	0.164634146	0.093556929	16.8271	902.1	13412.33829	6.79	10.97325161	12640	43.333	0.835	0.186701789	0.571306348	0.334248334	4124531
Escherichia_coli	Croatia	Southern	HR	2018	0.148760331	0	0.300250209	0.148116438	0.092173913	17.001	902.1	14920.19138	6.79	10.97325161	14010	43.053	0.837	0.131672338	0.456918329	0.32438755	4087843
Escherichia_coli	Cyprus	Eastern	CY	2008	0.100840336	0	0.453781513	0.193277311	0.092436975	28.6932	2155	35397.36368	6.02	51.4000833	31970	32.161	0.852	1.204644084	1.53257072	1.216479301	1081563
Escherichia_coli	Cyprus	Eastern	CY	2009	0.095588235	0	0.433823529	0.139705882	0.051470588	29.1558	2105	32109.24251	6.47	49.9238044	32780	32.305	0.854	0.912045002	1.41832912	1.212835073	1098083
Escherichia_coli	Cyprus	Eastern	CY	2010	0.15942029	0.007246377	0.427536232	0.201438849	0.086956522	26.2621	1959	31023.63833	6.28	40.94297886	32040	32.449	0.85	0.974873543	1.531830311	1.216248751	1112612
Escherichia_coli	Cyprus	Eastern	CY	2011	0.231884058	0.007246377	0.474452555	0.362318841	0.175182482	26.8634	2153	32396.38574	6.59	42.79902577	32550	32.594	0.853	0.866362035	1.563668251	1.07300961	1124833
Escherichia_coli	Cyprus	Eastern	CY	2012	0.210227273	0	0.420454545	0.318181818	0.147727273	25.0928	1943	28912.15694	6.69	44.02578771	29680	32.739	0.852	1.251133919	1.391171932	1.099629998	1135046
Escherichia_coli	Cyprus	Eastern	CY	2013	0.24691358	0	0.518518519	0.388888889	0.203703704	23.9493	1920	27729.1927	6.9	43.09228957	27830	32.863	0.854	1.245758176	1.366624117	1.036581397	1143866
Escherichia_coli	Cyprus	Eastern	CY	2014	0.176470588	0	0.464052288	0.287581699	0.130718954	22.1873	1846	27129.62612	6.78	44.73412633	26510	32.969	0.856	1.075781465	1.140383601	1.077018499	1152285
Escherichia_coli	Cyprus	Eastern	CY	2015	0.138211382	0	0.455284553	0.284552846	0.097560976	26.593	1582	23333.71491	6.81	44.32916045	25960	33.054	0.864	1.007443786	1.048619509	1.039910555	1160985
Escherichia_coli	Cyprus	Eastern	CY	2016	0.161073826	0	0.469798658	0.302013423	0.11409396	28.3696	1637	24532.51906	6.79	45.2442795	24700	33.119	0.869	0.826646328	0.960943103	0.721343994	1170187
Escherichia_coli	Cyprus	Eastern	CY	2017	0.217948718	0.012820513	0.429487179	0.307692308	0.153846154	28.8781	1732	26338.69434	6.68	44.63203549	24580	33.164	0.871	0.782737195	0.919977784	0.884949744	1179680
Escherichia_coli	Cyprus	Eastern	CY	2018	0.198675497	0.02	0.42384106	0.370860927	0.145695364	28.8781	1732	28689.70672	6.68	44.63203549	26620	33.19	0.873	0.640067935	0.920902193	0.752880812	1189265
Escherichia_coli	Czech_Republic	Central	CZ	2008	0.082176771	0.000473261	0.260233918	0.098612126	0.031432749	15.8673	1449	22698.85396	6.36	16.13297015	18340	26.606	0.854	0.358293951	1.013641596	0.914493978	10384603
Escherichia_coli	Czech_Republic	Central	CZ	2009	0.080686382	0.000596659	0.23168963	0.097861544	0.024470416	16.6193	1442	19741.59763	7.29	15.05053937	18690	26.676	0.857	0.386209816	0.883240402	0.962592542	10443936
Escherichia_coli	Czech_Republic	Central	CZ	2010	0.079280752	0.000607165	0.22732769	0.103545528	0.029435814	16.0064	1374	19808.07109	6.93	15.25087506	19280	26.745	0.862	0.331638575	0.905217707	0.949479163	10474410
Escherichia_coli	Czech_Republic	Central	CZ	2011	0.082022472	0	0.234899329	0.113636364	0.032995876	16.5068	1517	21717.45794	6.98	15.02145827	19420	26.815	0.865	0.341793329	0.930979669	1.036918283	10496088
Escherichia_coli	Czech_Republic	Central	CZ	2012	0.081792319	0.000578369	0.209683161	0.114509246	0.043431826	15.663	1387	19729.87051	7.03	15.29148817	19350	26.803	0.865	0.272268176	0.928921938	1.041852593	10510785
Escherichia_coli	Czech_Republic	Central	CZ	2013	0.090632398	0	0.207585506	0.131008802	0.049441246	16.8961	1555	19916.01939	7.81	13.58585358	19270	26.71	0.874	0.228798985	0.891820014	1.039771318	10514272
Escherichia_coli	Czech_Republic	Central	CZ	2014	0.106747231	0	0.216061828	0.139691068	0.063844086	17.1151	1513	19744.55861	7.65	14.08199221	18800	26.616	0.879	0.36779505	1.017592907	1.15218091	10525347
Escherichia_coli	Czech_Republic	Central	CZ	2015	0.113493064	0	0.225908373	0.145018916	0.068562401	17.3704	1284	17715.61685	7.24	14.82839435	18260	26.523	0.882	0.433735937	1.046509385	1.148088455	10546059
Escherichia_coli	Czech_Republic	Central	CZ	2016	0.121528912	0	0.276380268	0.150604378	0.079059131	17.3704	1322	18463.38658	7.15	15.02381265	17590	26.43	0.885	0.536757231	1.036739469	1.035501719	10566332
