Bacteria	Country	Region	Code	Year	Aminoglycosides_r_percentage	Carbapenems_r_percentage	Fluoroquinolones_r_percentage	Third-generation_cephalosporins_r_percentage	R_multi	DDD_sys_commun	per_cap_US	GDP_total	GDP_health	Out_pocket_exp	income_pc	rural_pop	HDI	ctrl_corrup	GOV_effect	rule_law	total_pop
Klebsiella_pneumoniae	Austria	Central	AT	2008	0.061962134	0	0.117039587	0.079447323	0.037996546	13.2868	5037	51708.76575	9.73	18.24393272	49110	42.034	0.884	1.843034983	1.780839682	1.922994852	8321496
Klebsiella_pneumoniae	Austria	Central	AT	2009	0.030794165	0	0.084437086	0.076422764	0.020033389	13.6297	4909	47963.1794	10.23	18.05128604	49000	42.317	0.886	1.703024626	1.666579604	1.784890175	8343323
Klebsiella_pneumoniae	Austria	Central	AT	2010	0.055632823	0.00589391	0.181944444	0.126388889	0.018181818	13.1338	4796	46858.04327	10.22	18.60162616	49610	42.601	0.895	1.585461736	1.841762662	1.800300002	8363404
Klebsiella_pneumoniae	Austria	Central	AT	2011	0.069620253	0.001639344	0.165621079	0.133333333	0.039490446	12.6683	5161	51374.95841	10.03	18.73956323	50590	42.885	0.897	1.43189621	1.617761374	1.801554561	8391643
Klebsiella_pneumoniae	Austria	Central	AT	2012	0.050175029	0.008130081	0.154402895	0.11757858	0.039903265	12.1885	4966	48567.69529	10.2	18.67409199	50060	42.853	0.899	1.389730573	1.57587254	1.858178735	8429991
Klebsiella_pneumoniae	Austria	Central	AT	2013	0.049710983	0.012087912	0.157837838	0.107332625	0.035842294	14.1696	5234	50716.70871	10.29	19.17125136	50700	42.664	0.896	1.55079484	1.588477135	1.851382136	8479823
Klebsiella_pneumoniae	Austria	Central	AT	2014	0.055135135	0.006179197	0.104016478	0.082329317	0.032222222	12.0866	5386	51717.49594	10.37	19.09817606	50370	42.474	0.904	1.474734902	1.572585702	1.952464104	8546356
Klebsiella_pneumoniae	Austria	Central	AT	2015	0.047966632	0.007827789	0.116618076	0.083809524	0.033119658	12.0588	4611	44178.04738	10.37	19.09111291	47450	42.285	0.906	1.519275665	1.47912693	1.855246663	8642699
Klebsiella_pneumoniae	Austria	Central	AT	2016	0.048401037	0.006677796	0.097913323	0.095582329	0.035467128	11.4237	4719	45237.80509	10.42	19.30112839	46220	42.095	0.909	1.548537016	1.511904955	1.814966559	8736668
Klebsiella_pneumoniae	Austria	Central	AT	2017	0.04820333	0.009918846	0.142109852	0.085820896	0.030131827	11.9188	4940	47549.07904	10.4	19.2032665	45150	41.906	0.912	1.526028633	1.461260676	1.81247282	8797566
Klebsiella_pneumoniae	Austria	Central	AT	2018	0.047775947	0.010135135	0.131859132	0.083538084	0.030756442	10.4153	4940	51525.04643	10.4	19.2032665	49400	41.703	0.914	1.59649229	1.453342438	1.874770164	8840521
Klebsiella_pneumoniae	Belgium	Western	BE	2009	0.120689655	0.012048193	0.133802817	0.147887324	0.034482759	22.1649	4567	44583.54481	10.14	18.16453636	46840	2.397	0.899	1.460205913	1.571341515	1.384072661	10796493
Klebsiella_pneumoniae	Belgium	Western	BE	2010	0.019047619	0	0.125	0.125874126	0.00952381	23.1055	4450	44141.87814	9.97	18.17270666	46950	2.349	0.903	1.527498484	1.575025916	1.393127918	10895586
Klebsiella_pneumoniae	Belgium	Western	BE	2011	0.088888889	0.003095975	0.149321267	0.136227545	0.056565657	23.6027	4856	47348.52502	10.14	18.17521751	46400	2.302	0.904	1.575072408	1.656355858	1.418425918	11038264
Klebsiella_pneumoniae	Belgium	Western	BE	2012	0.115942029	0.00733945	0.172932331	0.164814815	0.085158151	23.9409	4615	44673.11588	10.27	17.73408204	47100	2.256	0.905	1.608068228	1.602476358	1.427129149	11106932
Klebsiella_pneumoniae	Belgium	Western	BE	2013	0.119341564	0.003236246	0.222222222	0.153198653	0.081896552	22.5706	4850	46744.66254	10.37	18.03226322	47880	2.211	0.908	1.673882127	1.607339144	1.43843472	11159407
Klebsiella_pneumoniae	Belgium	Western	BE	2014	0.108504399	0.004662005	0.181818182	0.162886598	0.079178886	22.3619	4944	47700.54036	10.41	17.49034077	47800	2.167	0.91	1.573291898	1.381594181	1.52343905	11209057
Klebsiella_pneumoniae	Belgium	Western	BE	2015	0.115819209	0.005141388	0.226912929	0.197044335	0.093484419	22.751	4171	40991.80814	10.28	17.53991246	45540	2.124	0.913	1.57330668	1.438440561	1.463494301	11274196
Klebsiella_pneumoniae	Belgium	Western	BE	2016	0.138147567	0.023916293	0.236173393	0.228699552	0.092621664	22.531	4279	41998.33575	10.3	17.86475033	43440	2.081	0.915	1.638705134	1.326213479	1.390964746	11331422
Klebsiella_pneumoniae	Belgium	Western	BE	2017	0.124802528	0.011378003	0.236612702	0.193026152	0.085308057	21.1439	4507	44288.50804	10.34	17.63822287	42750	2.039	0.917	1.497134089	1.181692719	1.3434273	11375158
Klebsiella_pneumoniae	Belgium	Western	BE	2018	0.124497992	0.013903743	0.22639485	0.213903743	0.098382749	20.7657	4507	47491.32326	10.34	17.63822287	45940	1.999	0.919	1.510498047	1.171748161	1.367054224	11427054
Klebsiella_pneumoniae	Bulgaria	Eastern	BG	2008	0.571428571	0	0.520833333	0.734693878	0.4375	17.4905	455.5	7265.735497	6.29	42.6291883	6070	28.378	0.771	-0.254679352	-0.047309104	-0.107263453	7492561
Klebsiella_pneumoniae	Bulgaria	Eastern	BG	2009	0.610526316	0	0.484210526	0.694736842	0.389473684	15.9105	459.3	6984.965976	6.61	44.36734319	6670	28.037	0.774	-0.212567106	0.166158289	-0.038340408	7444443
Klebsiella_pneumoniae	Bulgaria	Eastern	BG	2010	0.696	0	0.523809524	0.755905512	0.443548387	15.8428	484.8	6809.898984	7.11	43.14134419	6940	27.698	0.779	-0.185103625	0.114835203	-0.069240548	7395599
Klebsiella_pneumoniae	Bulgaria	Eastern	BG	2011	0.711864407	0	0.512396694	0.809917355	0.457627119	16.9587	555.9	7806.348652	7.13	44.46372688	7220	27.362	0.782	-0.220316142	0.110085554	-0.111741245	7348328
Klebsiella_pneumoniae	Bulgaria	Eastern	BG	2012	0.53968254	0.018518519	0.472440945	0.748031496	0.365079365	16.1092	558.6	7393.189177	7.59	47.74680734	7430	27.025	0.786	-0.227857694	0.141888097	-0.085204966	7305888
Klebsiella_pneumoniae	Bulgaria	Eastern	BG	2013	0.507575758	0	0.456521739	0.695652174	0.356060606	17.2952	600.3	7651.817881	7.87	47.10148871	7590	26.687	0.792	-0.267288208	0.157344475	-0.102405354	7265115
Klebsiella_pneumoniae	Bulgaria	Eastern	BG	2014	0.657342657	0.071942446	0.503311258	0.748344371	0.440559441	18.6023	666.4	7874.260904	8.5	45.8127737	7740	26.349	0.797	-0.246874854	0.0787379	-0.046017233	7223938
Klebsiella_pneumoniae	Bulgaria	Eastern	BG	2015	0.595238095	0.031578947	0.375	0.75	0.285714286	18.8214	572	7053.603706	8.2	47.66826928	7450	26.01	0.807	-0.264645517	0.208683118	-0.097004414	7177991
Klebsiella_pneumoniae	Bulgaria	Eastern	BG	2016	0.644444444	0.044025157	0.55625	0.725	0.458646617	17.6417	612.5	7545.790332	8.23	47.95404673	7430	25.671	0.812	-0.168443292	0.295897067	-0.061471604	7127822
Klebsiella_pneumoniae	Bulgaria	Eastern	BG	2017	0.630952381	0.124260355	0.597633136	0.763313609	0.5	18.9446	663.7	8331.058025	8.1	46.55256867	7640	25.331	0.813	-0.161115259	0.260194153	-0.040922999	7075947
Klebsiella_pneumoniae	Bulgaria	Eastern	BG	2018	0.591623037	0.212435233	0.626943005	0.777202073	0.476439791	19.3704	663.7	9423.558612	8.1	46.55256867	8910	24.992	0.816	-0.151538402	0.271875739	-0.02981348	7025037
Klebsiella_pneumoniae	Croatia	Southern	HR	2008	0.518181818	0.003115265	0.435185185	0.543806647	0.38170347	20.7704	1259	16309.43901	7.7	14.51390833	14270	45.181	0.805	-0.010580561	0.569998205	0.086383566	4309705
Klebsiella_pneumoniae	Croatia	Southern	HR	2009	0.446637903	0.004217207	0.434573725	0.48379333	0.305808081	17.39575	905.75	13621.19403	6.81	11.12463251	13485	44.1855	0.826	0.127946284	0.570652277	0.26862859	4247039
Klebsiella_pneumoniae	Croatia	Southern	HR	2010	0.483870968	0.021505376	0.474820144	0.555160142	0.347826087	17.1814	1126	13923.62858	8.1	13.95677775	14070	44.845	0.811	0.059268434	0.622320652	0.201946497	4295427
Klebsiella_pneumoniae	Croatia	Southern	HR	2011	0.432432432	0	0.424657534	0.481605351	0.305555556	16.5239	1132	14566.63847	7.79	12.05216944	14000	44.678	0.817	0.063671045	0.561252236	0.217892975	4280622
Klebsiella_pneumoniae	Croatia	Southern	HR	2012	0.460843373	0	0.429003021	0.521084337	0.3081571	18.2616	1030	13238.10193	7.79	11.47245094	13420	44.494	0.82	0.009865428	0.706691682	0.245607689	4267558
Klebsiella_pneumoniae	Croatia	Southern	HR	2013	0.508108108	0.005319149	0.431635389	0.5	0.29972752	17.6101	889.9	13642.19366	6.52	8.831276745	13550	44.294	0.825	0.12422023	0.701186359	0.291649491	4255689
Klebsiella_pneumoniae	Croatia	Southern	HR	2014	0.488023952	0.008982036	0.448484848	0.479041916	0.306060606	17.7681	909.4	13600.19439	6.7	11.2752825	13260	44.077	0.827	0.219041422	0.692963302	0.319685102	4238389
Klebsiella_pneumoniae	Croatia	Southern	HR	2015	0.431578947	0.023684211	0.486842105	0.468421053	0.323684211	18.0325	795.5	11782.89908	6.79	10.94434559	12970	43.845	0.83	0.24522607	0.513849258	0.200354069	4203604
Klebsiella_pneumoniae	Croatia	Southern	HR	2016	0.360759494	0	0.433962264	0.485981308	0.275080906	17.0664	840.9	12360.48382	6.83	10.97398251	12380	43.597	0.832	0.20333077	0.494286805	0.409176141	4174349
Klebsiella_pneumoniae	Croatia	Southern	HR	2017	0.308681672	0	0.40776699	0.417475728	0.229508197	16.8271	902.1	13412.33829	6.79	10.97325161	12640	43.333	0.835	0.186701789	0.571306348	0.334248334	4124531
Klebsiella_pneumoniae	Croatia	Southern	HR	2018	0.363636364	0.021538462	0.486238532	0.443396226	0.282051282	17.001	902.1	14920.19138	6.79	10.97325161	14010	43.053	0.837	0.131672338	0.456918329	0.32438755	4087843
Klebsiella_pneumoniae	Cyprus	Eastern	CY	2008	0.14516129	0.096774194	0.225806452	0.35483871	0.112903226	28.6932	2155	35397.36368	6.02	51.4000833	31970	32.161	0.852	1.204644084	1.53257072	1.216479301	1081563
Klebsiella_pneumoniae	Cyprus	Eastern	CY	2009	0.169811321	0.169811321	0.433962264	0.41509434	0.169811321	29.1558	2105	32109.24251	6.47	49.9238044	32780	32.305	0.854	0.912045002	1.41832912	1.212835073	1098083
Klebsiella_pneumoniae	Cyprus	Eastern	CY	2010	0.149253731	0.164179104	0.388059701	0.343283582	0.149253731	26.2621	1959	31023.63833	6.28	40.94297886	32040	32.449	0.85	0.974873543	1.531830311	1.216248751	1112612
Klebsiella_pneumoniae	Cyprus	Eastern	CY	2011	0.240963855	0.156626506	0.361445783	0.409638554	0.21686747	26.8634	2153	32396.38574	6.59	42.79902577	32550	32.594	0.853	0.866362035	1.563668251	1.07300961	1124833
Klebsiella_pneumoniae	Cyprus	Eastern	CY	2012	0.153846154	0.092307692	0.215384615	0.230769231	0.092307692	25.0928	1943	28912.15694	6.69	44.02578771	29680	32.739	0.852	1.251133919	1.391171932	1.099629998	1135046
Klebsiella_pneumoniae	Cyprus	Eastern	CY	2013	0.220588235	0.058823529	0.235294118	0.308823529	0.058823529	23.9493	1920	27729.1927	6.9	43.09228957	27830	32.863	0.854	1.245758176	1.366624117	1.036581397	1143866
Klebsiella_pneumoniae	Cyprus	Eastern	CY	2014	0.2875	0.05	0.2625	0.325	0.15	22.1873	1846	27129.62612	6.78	44.73412633	26510	32.969	0.856	1.075781465	1.140383601	1.077018499	1152285
Klebsiella_pneumoniae	Cyprus	Eastern	CY	2015	0.370967742	0.129032258	0.370967742	0.435483871	0.177419355	26.593	1582	23333.71491	6.81	44.32916045	25960	33.054	0.864	1.007443786	1.048619509	1.039910555	1160985
Klebsiella_pneumoniae	Cyprus	Eastern	CY	2016	0.226666667	0.106666667	0.32	0.306666667	0.186666667	28.3696	1637	24532.51906	6.79	45.2442795	24700	33.119	0.869	0.826646328	0.960943103	0.721343994	1170187
Klebsiella_pneumoniae	Cyprus	Eastern	CY	2017	0.267605634	0.154929577	0.352112676	0.464788732	0.253521127	28.8781	1732	26338.69434	6.68	44.63203549	24580	33.164	0.871	0.782737195	0.919977784	0.884949744	1179680
Klebsiella_pneumoniae	Cyprus	Eastern	CY	2018	0.367816092	0.218390805	0.494252874	0.482758621	0.32183908	28.8781	1732	28689.70672	6.68	44.63203549	26620	33.19	0.873	0.640067935	0.920902193	0.752880812	1189265
Klebsiella_pneumoniae	Czech_Republic	Central	CZ	2008	0.401346801	0.002380952	0.51541555	0.476892163	0.307951482	15.8673	1449	22698.85396	6.36	16.13297015	18340	26.606	0.854	0.358293951	1.013641596	0.914493978	10384603
Klebsiella_pneumoniae	Czech_Republic	Central	CZ	2009	0.461206897	0.00247117	0.542756184	0.520848057	0.351293103	16.6193	1442	19741.59763	7.29	15.05053937	18690	26.676	0.857	0.386209816	0.883240402	0.962592542	10443936
Klebsiella_pneumoniae	Czech_Republic	Central	CZ	2010	0.461788618	0.000906618	0.551068884	0.482185273	0.358014646	16.0064	1374	19808.07109	6.93	15.25087506	19280	26.745	0.862	0.331638575	0.905217707	0.949479163	10474410
Klebsiella_pneumoniae	Czech_Republic	Central	CZ	2011	0.437842064	0.000838223	0.528360528	0.482517483	0.35809226	16.5068	1517	21717.45794	6.98	15.02145827	19420	26.815	0.865	0.341793329	0.930979669	1.036918283	10496088
Klebsiella_pneumoniae	Czech_Republic	Central	CZ	2012	0.543959971	0.003060444	0.50393138	0.511794139	0.418155826	15.663	1387	19729.87051	7.03	15.29148817	19350	26.803	0.865	0.272268176	0.928921938	1.041852593	10510785
Klebsiella_pneumoniae	Czech_Republic	Central	CZ	2013	0.509682417	0.005295675	0.477149497	0.51975213	0.382649109	16.8961	1555	19916.01939	7.81	13.58585358	19270	26.71	0.874	0.228798985	0.891820014	1.039771318	10514272
Klebsiella_pneumoniae	Czech_Republic	Central	CZ	2014	0.506869125	0.00087108	0.479739508	0.529284165	0.387120116	17.1151	1513	19744.55861	7.65	14.08199221	18800	26.616	0.879	0.36779505	1.017592907	1.15218091	10525347
Klebsiella_pneumoniae	Czech_Republic	Central	CZ	2015	0.519407198	0.002727273	0.488700565	0.541284404	0.415254237	17.3704	1284	17715.61685	7.24	14.82839435	18260	26.523	0.882	0.433735937	1.046509385	1.148088455	10546059
Klebsiella_pneumoniae	Czech_Republic	Central	CZ	2016	0.471480144	0	0.505057803	0.518063584	0.408236994	17.3704	1322	18463.38658	7.15	15.02381265	17590	26.43	0.885	0.536757231	1.036739469	1.035501719	10566332
Klebsiella_pneumoniae	Czech_Republic	Central	CZ	2017	0.496240602	0.003805899	0.492099323	0.531978932	0.417607223	17.3704	1476	20379.89604	7.23	14.80910182	17970	26.325	0.888	0.567682743	1.005324841	1.116695046	10594438
Klebsiella_pneumoniae	Czech_Republic	Central	CZ	2018	0.48550236	0.002512563	0.472334683	0.500674764	0.386639676	17.3704	1476	23046.94913	7.23	14.80910182	20230	26.208	0.891	0.503815472	0.922208071	1.048950672	10629928
Klebsiella_pneumoniae	Denmark	Northern	DK	2008	0.069356873	0.001912046	0.159675237	0.091935484	0.045528455	15.0695	6138	64322.0635	9.51	14.11779821	60390	13.513	0.909	2.393063545	2.251271963	1.966503382	5493621
Klebsiella_pneumoniae	Denmark	Northern	DK	2009	0.071776156	0	0.16182048	0.112359551	0.068333333	15.0173	6222	58163.27688	10.67	13.68460506	60090	13.346	0.906	2.446495295	2.232205391	1.924757004	5523095
Klebsiella_pneumoniae	Denmark	Northern	DK	2010	0.061326658	0	0.112927192	0.105545617	0.053859964	15.8742	6012	58041.39844	10.33	14.38572407	61220	13.205	0.91	2.358993053	2.096789598	1.897532105	5547683
Klebsiella_pneumoniae	Denmark	Northern	DK	2011	0.058370044	0	0.115990991	0.111459969	0.048973144	16.689	6281	61753.64713	10.15	14.55079019	61990	13.043	0.922	2.404429197	2.101078987	1.922707915	5570572
Klebsiella_pneumoniae	Denmark	Northern	DK	2012	0.059866962	0.002941176	0.088204038	0.104669887	0.031195841	15.7027	6004	58507.50805	10.24	14.15904015	61650	12.858	0.924	2.381078959	1.984567404	1.873899817	5591572
Klebsiella_pneumoniae	Denmark	Northern	DK	2013	0.043981481	0.001550388	0.089244851	0.115311909	0.034682081	15.6578	6237	61191.1937	10.17	13.81007284	63200	12.708	0.926	2.404900789	1.992455125	1.900482297	5614932
Klebsiella_pneumoniae	Denmark	Northern	DK	2014	0.048780488	0.002409639	0.06892895	0.075675676	0.031351351	15.1744	6381	62548.98473	10.17	13.77456188	63670	12.59	0.928	2.247260332	1.819007277	2.096355438	5643475
Klebsiella_pneumoniae	Denmark	Northern	DK	2015	0.025586354	0	0.053475936	0.077502691	0.010822511	15.3071	5469	53254.856	10.23	13.67477924	60510	12.474	0.926	2.211076021	1.847928524	2.042371035	5683483
Klebsiella_pneumoniae	Denmark	Northern	DK	2016	0.032062392	0.002680965	0.052951389	0.075134168	0.014388489	15.1637	5566	54663.99837	10.18	13.71238232	58040	12.358	0.928	2.23059082	1.876053929	1.912385345	5728010
Klebsiella_pneumoniae	Denmark	Northern	DK	2017	0.032040472	0.002531646	0.091293322	0.072888889	0.024064171	14.3332	5800	57141.05984	10.11	13.73846531	56210	12.243	0.929	2.193403959	1.79694283	1.863845944	5764980
Klebsiella_pneumoniae	Denmark	Northern	DK	2018	0.03286385	0.00541028	0.08522283	0.064710958	0.018981881	13.688	5800	61390.69301	10.11	13.73846531	60920	12.126	0.93	2.148100376	1.871631145	1.832332611	5793636
Klebsiella_pneumoniae	Estonia	Northern	EE	2008	0.154929577	0	0.06557377	0.115942029	0.01754386	10.4557	1039	18227.12008	5.75	20.72413415	15200	31.649	0.841	0.990575671	1.161840796	1.19912076	1337090
Klebsiella_pneumoniae	Estonia	Northern	EE	2009	0.15	0	0.189655172	0.172413793	0.089285714	9.7171	963	14794.97079	6.54	20.33495456	14620	31.777	0.838	1.007584095	1.009114146	1.131253362	1334515
Klebsiella_pneumoniae	Estonia	Northern	EE	2010	0.257575758	0	0.25	0.172839506	0.158730159	9.811	926.5	14790.82122	6.33	21.91824913	14700	31.906	0.844	0.995167315	1.085700631	1.159708977	1331475
Klebsiella_pneumoniae	Estonia	Northern	EE	2011	0.122222222	0	0.21978022	0.395348837	0.19047619	10.746	1015	17621.54744	5.82	21.55589908	16000	32.035	0.853	1.052501321	1.076736927	1.183797717	1327439
Klebsiella_pneumoniae	Estonia	Northern	EE	2012	0.131868132	0.012658228	0.172413793	0.177777778	0.104651163	10.3479	1013	17534.42154	5.83	21.51741236	16900	32.026	0.859	1.096038103	0.954537988	1.157106638	1322696
Klebsiella_pneumoniae	Estonia	Northern	EE	2013	0.101123596	0.027027027	0.266666667	0.233333333	0.091954023	10.3255	1144	19174.10073	6.01	22.60502726	18250	31.878	0.863	1.188760996	0.974775255	1.198479652	1317997
Klebsiella_pneumoniae	Estonia	Northern	EE	2014	0.185185185	0	0.218045113	0.207407407	0.114503817	10.2215	1237	20367.10266	6.12	22.62244374	18990	31.731	0.865	1.303455591	1.016679525	1.372891307	1314545
Klebsiella_pneumoniae	Estonia	Northern	EE	2015	0.213114754	0	0.338709677	0.23655914	0.222222222	10.5025	1112	17522.23019	6.39	22.78413773	18680	31.584	0.871	1.293648124	1.067977548	1.331910014	1315407
Klebsiella_pneumoniae	Estonia	Northern	EE	2016	0.213114754	0	0.295081967	0.327868852	0.169398907	10.3826	1185	18237.29584	6.5	22.72888422	18280	31.437	0.875	1.272345304	1.090856671	1.226358056	1315790
Klebsiella_pneumoniae	Estonia	Northern	EE	2017	0.124223602	0	0.248447205	0.211180124	0.118012422	9.9409	1300	20388.20955	6.43	23.66462499	18750	31.283	0.879	1.242426515	1.109356642	1.281881213	1317384
Klebsiella_pneumoniae	Estonia	Northern	EE	2018	0.102439024	0.005586592	0.209756098	0.13592233	0.088235294	10.2474	1300	23258.46758	6.43	23.66462499	21350	31.12	0.882	1.506536484	1.191937923	1.239835262	1321977
Klebsiella_pneumoniae	Finland	Northern	FI	2008	0.014234875	0	0.020905923	0.017361111	0.010714286	16.4782	4315	53554.03892	8.09	19.5440501	50070	16.701	0.904	2.337259531	2.050841331	1.922676086	5313399
Klebsiella_pneumoniae	Finland	Northern	FI	2009	0.011461318	0.002849003	0.032	0.013623978	0.005865103	16.5638	4180	47293.99283	8.88	19.38837022	48800	16.571	0.899	2.251192331	2.229058743	1.970258117	5338871
Klebsiella_pneumoniae	Finland	Northern	FI	2010	0.037634409	0	0.024937656	0.040302267	0.013586957	17.0141	4100	46459.97325	8.88	19.96495873	49600	16.23	0.903	2.159788132	2.2293396	1.968725324	5363352
Klebsiella_pneumoniae	Finland	Northern	FI	2011	0.012376238	0	0.027227723	0.024752475	0.012376238	18.5545	4549	51081.99767	8.96	19.33733374	50150	15.687	0.907	2.198592424	2.241137981	1.949498773	5388272
Klebsiella_pneumoniae	Finland	Northern	FI	2012	0.003875969	0	0.020522388	0.016791045	0.001937984	17.983	4411	47710.79022	9.3	18.69531572	48940	15.159	0.908	2.235261202	2.220477581	1.951503277	5413971
Klebsiella_pneumoniae	Finland	Northern	FI	2013	0.017077799	0	0.026070764	0.021818182	0.003891051	16.9272	4307	49878.04324	8.67	19.33733374	49480	14.875	0.916	2.202126265	2.174288273	1.936688185	5438972
Klebsiella_pneumoniae	Finland	Northern	FI	2014	0.023255814	0	0.046471601	0.024054983	0.014388489	16.5944	4740	50260.29986	9.49	18.92360151	49390	14.825	0.918	2.165774584	1.998275638	2.100273371	5461512
Klebsiella_pneumoniae	Finland	Northern	FI	2015	0.0192	0	0.03343465	0.029503106	0.011235955	15.7626	4122	42784.69836	9.7	19.77814883	47150	14.775	0.919	2.275324106	1.81301105	2.063105345	5479531
Klebsiella_pneumoniae	Finland	Northern	FI	2016	0.023383769	0.002597403	0.027308192	0.040789474	0.012396694	15.0338	4095	43784.28396	9.43	20.49999535	45490	14.725	0.922	2.239527702	1.828907728	2.015213728	5495303
Klebsiella_pneumoniae	Finland	Northern	FI	2017	0.029126214	0.002638522	0.079365079	0.045698925	0.023743017	13.5916	4206	46316.74546	9.21	20.22742331	44740	14.675	0.924	2.215836048	1.936856508	2.027072906	5508214
Klebsiella_pneumoniae	Finland	Northern	FI	2018	0.025839793	0.00617284	0.063118812	0.044720497	0.015564202	13.1898	4206	50021.29106	9.21	20.22742331	48300	14.618	0.925	2.212743521	1.984208465	2.045141697	5515525
Klebsiella_pneumoniae	France	Western	FR	2008	0.166353383	0	0.205741627	0.15202109	0.133014354	23.3297	4794	45334.11444	10.51	9.99231413	43460	22.132	0.869	1.407428026	1.582908034	1.507124543	64374984
Klebsiella_pneumoniae	France	Western	FR	2009	0.192307692	0.001577287	0.240384615	0.186502177	0.152366864	24.4043	4724	41575.41875	11.3	10.14965624	43930	21.883	0.869	1.438242078	1.480974436	1.452676177	64707040
Klebsiella_pneumoniae	France	Western	FR	2010	0.175097276	0.000698324	0.218074656	0.178339818	0.146692862	23.2071	4593	40638.334	11.24	10.22069007	43850	21.631	0.872	1.466379523	1.430300951	1.519731045	65027507
Klebsiella_pneumoniae	France	Western	FR	2011	0.220971564	0	0.279857398	0.253325272	0.182149362	23.352	4933	43790.73205	11.2	10.22155136	44350	21.378	0.876	1.532393575	1.35914433	1.446996093	65342780
Klebsiella_pneumoniae	France	Western	FR	2012	0.232350313	0.004917025	0.244234181	0.226183518	0.192342753	24.0061	4652	40874.70351	11.32	10.10120213	43380	21.122	0.878	1.455788136	1.340279341	1.454164147	65659809
Klebsiella_pneumoniae	France	Western	FR	2013	0.26625387	0.006514658	0.294363257	0.280185759	0.228601253	24.1306	4900	42592.93409	11.44	9.928711504	43780	20.865	0.882	1.329576135	1.48182869	1.426772714	65998687
Klebsiella_pneumoniae	France	Western	FR	2014	0.276508227	0.004755112	0.309885057	0.295620438	0.237108656	23.1241	4988	43011.2631	11.57	9.845147282	43320	20.606	0.887	1.314697027	1.403170347	1.474639177	66312067
Klebsiella_pneumoniae	France	Western	FR	2015	0.263157895	0.004901961	0.306603774	0.305389222	0.224612737	23.792	4204	36638.18493	11.46	9.70665291	41100	20.345	0.888	1.305665612	1.436796069	1.413305163	66548272
Klebsiella_pneumoniae	France	Western	FR	2016	0.262358895	0.003955696	0.276554654	0.288794763	0.213223787	23.8742	4257	37037.37419	11.48	9.551420808	39070	20.083	0.887	1.400143027	1.405252218	1.413081884	66724104
Klebsiella_pneumoniae	France	Western	FR	2017	0.237661883	0.006768792	0.267844768	0.288381743	0.19374121	22.9691	4380	38812.16103	11.31	9.384219348	38340	19.82	0.89	1.25949657	1.352089524	1.438317537	66864379
Klebsiella_pneumoniae	France	Western	FR	2018	0.248160535	0.005003336	0.304304304	0.307616222	0.215061058	23.5587	4380	41631.09074	11.31	9.384219348	41080	19.556	0.891	1.317085624	1.480525851	1.439210296	66965912
Klebsiella_pneumoniae	Germany	Central	DE	2008	0.09787234	0	0.153191489	0.114893617	0.072340426	13.4535	4636	45427.15168	10.16	14.1092062	43570	23.425	0.916	1.759812832	1.522835732	1.745705962	82110097
Klebsiella_pneumoniae	Germany	Central	DE	2009	0.09623431	0	0.14822547	0.13163482	0.072340426	13.7802	4643	41485.90165	11.14	13.91829103	43520	23.229	0.916	1.755257964	1.578987122	1.655951381	81902307
Klebsiella_pneumoniae	Germany	Central	DE	2010	0.10251046	0	0.148535565	0.127615063	0.075313808	13.3884	4597	41531.9342	11.01	14.04069811	44550	23.034	0.92	1.776269913	1.571171761	1.631237388	81776930
Klebsiella_pneumoniae	Germany	Central	DE	2011	0.088803089	0	0.140655106	0.125240848	0.069498069	13.085	5022	46644.77603	10.72	14.05884922	47220	22.84	0.925	1.743272901	1.554961085	1.616170526	80274983
Klebsiella_pneumoniae	Germany	Central	DE	2012	0.082956259	0	0.137254902	0.129518072	0.061840121	13.6955	4755	43858.36306	10.78	14.11986351	46530	22.83	0.927	1.829577088	1.593369126	1.664947629	80425823
Klebsiella_pneumoniae	Germany	Central	DE	2013	0.099606815	0.00655308	0.150793651	0.160574413	0.070385126	14.4872	5094	46285.76407	10.93	13.27638924	47190	22.82	0.927	1.813810706	1.542519927	1.649499655	80645605
Klebsiella_pneumoniae	Germany	Central	DE	2014	0.070576541	0.00695825	0.126530612	0.127236581	0.053115424	13.3729	5291	47959.99327	10.96	12.86283284	47620	22.81	0.93	1.838379741	1.731391549	1.856834173	80982500
Klebsiella_pneumoniae	Germany	Central	DE	2015	0.056257901	0.001263424	0.09556962	0.102466793	0.031685678	13.1123	4617	41139.54457	11.09	12.98534572	45850	22.8	0.933	1.837888479	1.736830235	1.794997096	81686611
Klebsiella_pneumoniae	Germany	Central	DE	2016	0.077251808	0.004889179	0.126466754	0.136245111	0.053324556	12.8394	4734	42098.92045	11.13	12.88281828	44290	22.776	0.936	1.843417764	1.734568119	1.622016311	82348669
Klebsiella_pneumoniae	Germany	Central	DE	2017	0.081832627	0.00466684	0.153227897	0.146081993	0.063328034	12.3406	5033	44349.58966	11.25	12.67291903	43680	22.739	0.938	1.841110229	1.71929121	1.608338714	82657002
Klebsiella_pneumoniae	Germany	Central	DE	2018	0.062145436	0.004382573	0.133213089	0.128733265	0.047447138	11.8748	5033	47639.00344	11.25	12.67291903	47150	22.688	0.939	1.946861625	1.61963284	1.629486918	82905782
